filename,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_std14,mfcc_std15,mfcc_std16,mfcc_std17,mfcc_std18,mfcc_std19,mfcc_std20,cent_mean,cent_std,cent_skew,rolloff_mean,rolloff_std,label
/training-b/b0235.wav,-505.32916,83.33326,69.38379,51.108036,33.63834,20.764364,13.731673,11.384114,11.360651,11.545966,10.974891,9.841143,8.837189,8.39563,8.341933,8.102663,7.2173557,5.733079,4.1976433,3.2814052,21.349953,26.206045,16.271793,6.508381,7.8502154,10.139527,8.200398,4.9444847,3.913851,3.6409056,3.3212543,4.411663,5.094469,4.3291345,3.1772797,2.9382496,2.7437296,2.353603,2.7665994,3.2461977,36.90228780715198,30.60573835023975,3.48521837670878,53.783162434895836,66.0170931076012,0
/training-b/b0238.wav,-433.07367,76.84107,65.01605,49.5845,34.584423,22.934458,15.860119,12.878631,12.374805,12.618793,12.557643,11.951027,11.052423,10.181822,9.409699,8.531908,7.329489,5.8393927,4.396991,3.4509695,14.20979,16.653555,10.274712,7.240285,7.935142,8.650904,7.621392,5.5602655,3.9916334,3.377549,3.0020185,2.7583241,2.846537,2.833889,2.5502152,2.3075864,2.1958108,2.0732958,2.026493,2.1541383,29.514443391910216,21.94344201164943,6.581379804582918,38.331095377604164,39.45862223733165,0
/training-b/b0239.wav,-437.0319,62.231197,54.109554,43.405388,32.8681,24.495218,19.108994,16.396614,15.278554,14.52252,13.333313,11.581182,9.619517,7.9344716,6.858402,6.4348855,6.4522467,6.605616,6.665876,6.5451446,20.362478,25.270473,17.028316,8.893624,6.5944414,8.849044,9.311328,7.630924,5.420088,4.076629,3.7143762,3.8855145,4.2913384,4.4711266,4.1153784,3.405563,2.7547708,2.365036,2.2132602,2.2609336,35.06692191493529,29.938505488615668,3.603168748492485,56.524658203125,65.53368772221184,0
/training-b/b0242.wav,-389.88687,111.36027,80.43218,43.794025,15.352293,2.9887838,5.645291,15.411196,22.888342,22.540071,15.050493,5.6921787,0.19071592,0.9760848,6.113355,11.18858,12.513372,9.411748,4.2367625,0.39484173,11.128948,13.3239565,8.763377,8.078104,10.251083,10.614987,8.419075,5.55347,4.637261,4.822592,4.463209,3.9739347,3.8308115,3.6665287,3.3751535,3.3197877,3.4356093,3.3465354,2.9864168,2.7120185,41.95845348821902,22.38880865446035,3.342817835957263,49.0478515625,48.44601464035707,0
/training-b/b0243.wav,-472.46118,94.111084,71.5744,44.268074,21.666344,9.610716,8.500968,14.021925,20.03844,22.061537,19.146955,13.436132,8.165369,5.5185423,5.5492716,6.6826167,7.1739817,6.343485,4.8249974,3.8400211,14.02631,16.213362,9.971356,7.3660455,7.8109674,7.5346932,5.5353184,4.071947,4.3309073,4.1933494,3.5122972,3.6386828,3.931265,3.3733525,2.6106167,2.5880413,2.6860926,2.498818,2.4209373,2.3923452,41.76479142780193,22.136525474593082,4.074458306388902,51.390584309895836,41.90354178700632,0
/training-b/b0248.wav,-434.3115,75.51545,60.70096,42.040924,25.605635,15.574451,12.7572565,14.875868,18.236177,19.752825,18.257418,14.563503,10.503979,7.6658587,6.5766673,6.698215,7.047407,6.9258094,6.2765512,5.5213127,15.950823,19.849283,13.305668,7.574134,7.590791,8.451506,7.010366,4.939713,4.485133,4.5204062,3.9221885,3.6392581,3.8864913,3.699219,3.1351452,2.930445,2.960012,2.79333,2.6754265,2.7787495,38.07685336291092,24.200045239237507,3.7974346249330817,50.792439778645836,52.63216355390097,0
/training-b/b0251.wav,-420.80386,80.84999,68.56215,52.254795,36.11743,23.311527,15.2153635,11.453278,10.5106,10.662948,10.765858,10.490989,10.018616,9.570048,9.132155,8.473522,7.366387,5.834632,4.2269263,3.0384276,12.5836,15.174752,9.913505,6.6328845,6.069326,5.8517957,4.8872495,3.946033,3.8553317,3.7562432,3.2381396,2.8673856,2.8095913,2.6493754,2.3807504,2.373813,2.557016,2.6528416,2.6907377,2.732476,28.925165770068425,19.171616697247526,5.437458184269248,37.8326416015625,35.08686198471415,0
/training-b/b0253.wav,-435.47433,77.56203,68.263336,55.586185,42.583496,31.755877,24.312893,20.065865,17.887625,16.427248,14.714797,12.42456,9.779414,7.2499175,5.253542,3.9948685,3.4682922,3.5489066,4.0739474,4.8637757,15.251278,19.284159,13.463491,7.1022663,5.6849995,7.9557676,8.586064,7.3362813,5.3927307,3.9942787,3.4784703,3.3792064,3.609016,4.182067,4.773555,5.022109,4.722434,3.969339,3.462661,4.0737977,37.529186809584026,21.031570057193452,2.8738409295364167,64.1510009765625,44.70880303677933,0
/training-b/b0257.wav,-447.71167,38.673927,37.075737,34.715084,31.935364,29.048965,26.263884,23.665812,21.24966,18.973745,16.8074,14.755048,12.855964,11.168823,9.751125,8.639677,7.8355236,7.2968607,6.944181,6.6794605,9.064126,12.189359,10.614519,8.768496,7.1135616,5.65294,4.30842,3.2158527,2.549927,2.320308,2.3718965,2.466748,2.4867609,2.4958882,2.5289786,2.4929683,2.3410084,2.1520908,2.0142355,1.9233823,24.669790946141408,11.887909616527287,3.9457719509674956,36.686197916666664,18.62163534573378,0
/training-b/b0262.wav,-422.54745,67.89579,59.06194,47.00867,34.58558,24.136644,16.904337,12.955383,11.503943,11.4181385,11.698317,11.755531,11.41928,10.753852,9.858761,8.786667,7.5803723,6.337923,5.224582,4.4171906,9.853856,12.256401,8.750509,6.522019,6.2049375,6.1058645,5.651799,4.8970456,4.1087193,3.4597003,2.9953837,2.8169315,2.8368478,2.8233526,2.7122922,2.5524359,2.4168243,2.3610666,2.333272,2.2536647,31.11146509553992,15.534875848292439,2.2730387401480905,41.022745768229164,33.130006860987905,0
/training-b/b0263.wav,-431.57233,56.907906,50.426018,41.772755,33.04347,25.768188,20.611544,17.440783,15.5959635,14.281697,12.943968,11.430941,9.882655,8.510225,7.446921,6.7131033,6.2469177,5.9590564,5.7788844,5.659824,20.287745,25.217703,17.011187,9.103801,7.217466,8.987538,9.06455,7.453375,5.5006022,3.964768,3.2498984,3.5476494,3.9288836,3.8151584,3.435973,3.1357303,2.9390223,2.8433557,2.8584516,2.7809012,36.84899271881463,32.742813005528134,4.195458028132377,59.266153971354164,68.71374683632136,0
/training-b/b0265.wav,-441.45413,59.169968,54.192204,47.220116,39.7103,32.899456,27.461548,23.44617,20.473179,18.043697,15.800844,13.634777,11.628388,9.9207115,8.58639,7.592995,6.837176,6.2148795,5.672674,5.212319,15.868559,20.499708,15.531681,9.8498745,6.581053,6.5195975,6.6154685,5.8658056,4.891173,4.191187,3.7675576,3.540847,3.4167342,3.2363703,3.0044377,2.8809137,2.8629901,2.7884042,2.6342328,2.5039425,27.98522369274358,13.763549666228315,1.8039198604999902,45.458984375,27.286144612787847,0
/training-b/b0267.wav,-439.22433,64.24703,55.778435,44.776546,34.22924,26.250418,21.605085,19.757444,19.323647,18.827871,17.404747,15.041755,12.324891,9.977049,8.462556,7.7974815,7.622518,7.472244,7.044695,6.308085,16.330751,20.297827,14.350964,9.189211,6.5693636,6.4132085,6.4977336,5.8730803,4.982502,4.2564654,3.745614,3.4142778,3.3454268,3.4730527,3.4987378,3.2871194,2.8906415,2.4698403,2.2300808,2.201383,28.890669330529676,16.471914112852858,7.197470874940938,40.2252197265625,28.20134116974728,0
/training-b/b0271.wav,-477.77487,120.1902,91.47242,56.29682,26.157383,8.531135,4.5432315,9.393746,15.863353,18.395107,15.38463,9.0531435,3.2315414,0.6596558,1.6008903,4.22994,6.2058682,6.2632484,4.7528586,3.0287771,21.570768,25.249933,15.463673,8.032669,8.8628,10.378597,8.188925,4.828531,3.871878,3.7975886,3.470929,4.2476163,4.610672,3.6800268,2.8450851,3.2653675,3.3059938,2.6657884,2.5200093,2.7681086,41.5536131875885,34.61712030624052,2.9222919451401363,66.59342447916667,90.79961825813709,0
/training-b/b0273.wav,-396.65622,120.96152,87.3813,47.87311,17.353802,4.0552363,6.715539,16.814854,24.321012,23.504585,15.317176,5.396448,-0.34197488,0.47313,5.652448,10.543019,11.463316,7.989966,2.7572627,-0.7394648,14.911554,17.20573,9.645633,6.259115,8.921985,10.009102,7.9318986,4.8437195,3.493153,3.5861685,3.7187698,4.0203924,3.8976736,3.184312,2.7381299,2.7536414,2.7343931,2.7973998,2.846116,2.5260298,38.94016212240946,20.866570161332906,3.5690884415098263,51.689656575520836,52.58455822806617,0
/training-b/b0278.wav,-428.7701,62.22082,53.92759,43.517605,33.90534,26.9338,23.109251,21.649519,21.023935,19.885572,17.70262,14.774916,11.879235,9.768767,8.736687,8.524578,8.587273,8.443935,7.907925,7.1160274,19.189857,22.660267,13.48049,7.857134,9.977173,11.82299,10.24926,6.8337846,4.663751,4.581081,4.39282,4.0855227,4.248862,4.164882,3.5421958,2.9571621,2.7155664,2.5581906,2.590686,2.8202019,31.668126842136704,21.35639151938479,4.030774655788867,45.558675130208336,34.95252278299466,0
/training-b/b0279.wav,-445.48398,38.970955,37.2221,34.6611,31.700907,28.730442,26.013504,23.643095,21.561453,19.63016,17.716877,15.762812,13.806957,11.963606,10.368731,9.121365,8.244545,7.679182,7.3093495,7.0054264,8.435795,11.385252,9.976853,8.264577,6.802672,5.746079,4.871398,4.0339866,3.3607023,2.987588,2.8096373,2.6632648,2.5297391,2.4504514,2.4112835,2.3612158,2.2670994,2.1319177,1.9978973,1.9135827,24.31179331565182,9.333255676987317,1.0990651562918008,34.6923828125,14.267972696580848,0
/training-b/b0280.wav,-435.1527,51.632515,48.00998,43.265507,38.433964,34.0534,30.205873,26.706913,23.28203,19.767387,16.259703,13.059919,10.455293,8.551634,7.260819,6.3858304,5.730517,5.1903644,4.7705574,4.5158224,18.395557,22.69065,15.4605055,9.834181,8.501675,8.206759,6.5202265,4.305171,3.1819222,2.8583982,3.024603,3.9001315,4.4035826,3.9455516,2.9682953,2.3496425,2.2141898,2.2197323,2.4039783,2.5256073,34.939024019292226,23.8237799128247,3.9918939746964557,59.6649169921875,43.039138426707666,0
/training-b/b0284.wav,-415.15604,104.15898,79.42331,49.91503,26.177925,14.102077,13.060059,17.408657,20.424019,18.344273,11.963841,5.1381445,1.6970632,2.8832147,6.803728,10.049992,10.160871,7.135287,3.1100101,0.6524384,21.918646,25.830345,14.545927,7.396165,11.400838,12.899318,9.440773,4.7295613,3.7659044,4.052326,3.9271517,4.8840356,5.163744,3.9252312,2.7365193,2.7632487,2.4733737,2.2108197,2.8145485,2.9101005,36.5979848275106,27.60461316998061,2.372446405429425,56.9732666015625,67.24788030477623,0
/training-b/b0292.wav,-444.81207,75.56136,61.217167,43.335674,27.859594,18.701506,16.360977,18.355835,20.998154,21.424341,18.818424,14.337683,10.005495,7.362625,6.6886625,7.143049,7.557021,7.2478247,6.3283057,5.4124064,17.092228,21.34887,14.44336,7.5376077,5.899807,6.949308,6.3183756,4.759818,3.872433,3.4539757,3.0879524,3.351482,3.668384,3.3597538,2.820468,2.5860832,2.4279153,2.4250958,2.896204,3.2800097,36.17736143462524,22.63629476084101,3.517933552294812,48.200480143229164,34.84070666182013,0
/training-b/b0295.wav,-433.86673,49.26614,45.102837,39.951653,34.8215,30.221281,26.437374,23.394203,20.757698,18.275549,15.857862,13.546798,11.501552,9.857258,8.613293,7.6831317,6.9661436,6.3967304,5.9729915,5.708727,16.706839,19.232082,12.252406,9.251089,8.729496,8.490712,7.3116884,5.5901527,4.304716,3.688428,3.457995,3.5712483,3.676932,3.4130695,2.988887,2.7573051,2.658561,2.478665,2.2507098,2.0856874,28.74834159561536,21.91525221426635,6.385121094681928,42.867024739583336,39.788477505211894,0
/training-b/b0299.wav,-428.12473,78.30039,66.915565,52.182568,38.176548,27.72589,21.728174,19.300602,18.55627,17.696035,15.841334,13.15297,10.349403,8.104335,6.6846595,5.93063,5.5046086,5.192688,5.016303,5.100542,20.166546,24.38665,14.76486,6.036662,7.5412326,10.612998,10.06642,7.5189867,5.5034723,4.471706,3.4616396,3.0782804,3.5885322,3.8991482,3.9979603,4.2953987,4.4115853,4.0037255,3.5496893,3.816467,36.634223286582305,21.701296846596232,3.629968612699426,55.926513671875,38.91503681019254,0
/training-b/b0307.wav,-472.002,87.961845,65.40046,38.323406,16.858225,7.1453557,8.95617,16.829065,23.742048,25.017223,20.28394,12.709228,6.3901286,3.745799,4.4600267,6.3317904,7.146915,6.178343,4.3844604,3.3817568,10.52601,12.855034,8.14006,5.1241665,6.3273273,6.547422,4.7551827,3.165264,3.4314027,3.6046355,3.4256675,3.6432517,3.7332833,3.245986,2.750999,2.68453,2.5648694,2.339076,2.4185889,2.6066291,31.162097429624872,16.441416352241326,1.8760480632164391,31.452433268229168,26.308114533534813,0
/training-b/b0318.wav,-419.10815,71.27841,61.038494,47.38293,33.669147,22.520077,15.323975,12.094883,11.711402,12.579157,13.355058,13.316368,12.352505,10.765914,8.99587,7.376164,6.055298,5.064444,4.3998866,4.0511746,13.417161,16.170778,10.906964,7.471876,6.092254,6.150663,6.238286,5.734624,4.9548793,4.289116,3.8585975,3.4845264,3.1231205,2.8753102,2.7138474,2.580393,2.4235754,2.2493448,2.160947,2.26553,34.596044474018136,21.367213486502116,4.084443773906042,48.748779296875,42.19675448248676,0
/training-b/b0319.wav,-420.61792,74.35996,63.459553,48.698162,33.801903,21.876055,14.477462,11.424074,11.304638,12.34005,13.150013,13.115178,12.288543,11.040883,9.707288,8.421639,7.163449,5.9078856,4.7368555,3.8330367,11.702887,14.966993,11.094322,7.3188357,6.0724216,6.1266932,5.48854,4.514921,4.092404,4.088018,4.18951,4.4358974,4.600576,4.3973517,3.8989677,3.425083,3.2167187,3.2393878,3.2528467,3.0817297,33.557455506398775,17.412260355348607,1.7102796360642651,46.605428059895836,39.21608643470621,0
/training-b/b0327.wav,-426.1613,70.40032,58.659176,44.416134,32.50231,25.768888,24.247313,25.578588,26.464735,24.517977,19.442398,12.884429,7.258362,4.3631773,4.501153,6.4905157,8.495135,9.099048,7.9659214,5.80097,14.103216,16.796991,10.739337,6.8448057,5.780006,5.55069,4.7496347,4.0828667,4.0515585,3.8548932,3.4226866,3.5179088,3.923843,3.7702806,3.0697951,2.5627823,2.5662508,2.6133974,2.5396204,2.544273,33.381672019967574,19.5182913800523,7.999224007427934,48.848470052083336,34.40530024353407,0
/training-b/b0334.wav,-443.60974,44.390488,42.361237,39.327423,35.69253,31.841946,28.06471,24.53099,21.315525,18.438545,15.897905,13.682732,11.775051,10.150776,8.785195,7.6592197,6.759663,6.0716558,5.568691,5.2087708,8.705875,11.50482,9.543992,7.4992576,6.1801867,5.44692,4.8446016,4.2767863,3.801533,3.492477,3.3919616,3.3474824,3.1767073,2.903104,2.648959,2.4472632,2.2796302,2.153482,2.0594525,1.9729756,27.383655018477672,11.066775948570568,1.4769024838461438,42.0196533203125,18.633306234843815,0
/training-b/b0335.wav,-422.95096,78.70646,63.545475,44.84629,29.031767,20.198576,18.587172,21.115574,23.469557,22.494886,17.631002,10.77193,4.838564,2.0048637,2.5992732,5.1973333,7.674174,8.468021,7.304279,5.0703883,20.544443,25.3105,16.048054,7.1401615,8.156699,10.717139,9.573601,6.7586493,5.305782,5.0556493,4.570618,4.4762597,4.6694546,4.2504077,3.4649837,3.0477164,2.80766,2.589702,2.7982945,3.0322134,46.16451314335749,28.723142495033727,4.126945018910133,73.52193196614583,67.23206542043219,0
/training-b/b0341.wav,-480.4483,118.105286,87.81617,50.95249,20.1646,3.4867985,1.7787614,9.465478,18.372751,22.322447,19.669687,12.929761,6.3269506,2.9057956,3.0149994,4.840845,6.142907,5.839317,4.4585752,3.334993,17.138662,19.646198,11.045711,7.1996665,10.626535,12.054508,9.437545,5.593335,5.0253663,5.9513545,5.3550844,4.110935,3.534775,3.4143298,3.283554,3.1316738,2.9058018,2.7574332,2.7826746,2.6580691,48.95212054643521,36.523013282169046,4.109410629920986,76.36311848958333,90.31234160046033,0
/training-b/b0342.wav,-441.11746,54.380688,48.221016,40.494003,33.270416,27.798141,24.41974,22.614977,21.328495,19.627296,17.173775,14.231371,11.404975,9.292564,8.155386,7.813376,7.823408,7.7486176,7.352312,6.662268,15.102677,17.630972,10.695502,6.9102564,6.9413342,7.5365047,6.7852397,5.1782722,4.0571046,3.7662506,3.5891387,3.4744232,3.6586647,3.7336853,3.4142318,2.9052203,2.5550687,2.4506705,2.4335437,2.4214416,29.44876575835841,20.04356506465584,5.925152489856001,42.6177978515625,29.491239968293186,0
/training-b/b0344.wav,-442.6231,38.737938,37.041725,34.612186,31.862902,29.117117,26.530535,24.110209,21.793041,19.525938,17.308403,15.192226,13.255421,11.570214,10.177358,9.072792,8.209936,7.517145,6.9233766,6.3801937,9.105973,11.845427,9.501618,7.505681,6.618819,5.9679317,4.9872828,3.9828744,3.3812416,3.2314131,3.273642,3.3227723,3.323774,3.1586816,2.7183807,2.167388,1.9281851,2.0251818,2.015879,1.7836713,27.851471896126355,18.210844354776864,6.75727595424032,42.069498697916664,33.218419660008486,0
/training-b/b0349.wav,-429.387,65.08208,58.000637,48.754547,39.348225,31.161587,24.961363,20.741615,17.880856,15.664698,13.613438,11.551764,9.591158,7.956621,6.763139,5.9651875,5.4298368,5.0202136,4.6735215,4.411787,21.866623,26.995405,19.418987,12.73869,8.263921,7.096149,6.9644833,6.4961605,6.1891704,6.150681,6.0062695,5.7288766,5.4472365,5.041861,4.470606,3.9110405,3.522118,3.285359,3.200007,3.2600775,39.10929012450414,30.412619735090466,4.031385573311841,65.09806315104167,59.25950894588432,0
/training-b/b0361.wav,-423.63812,114.288956,83.41085,46.886986,18.047611,4.500782,5.611658,14.062084,20.881275,20.68584,13.858246,5.0741944,-0.39724824,-0.19045314,4.1015153,8.6115675,10.048446,7.7433987,3.6664119,0.66527915,24.030073,28.38941,16.66945,7.7820897,10.755939,12.831138,9.863302,5.059049,3.2918708,3.844971,4.3576283,5.480931,5.736973,4.5871716,3.3486795,3.2640972,3.5533507,3.906307,4.066115,3.480637,61.181997198581485,42.1344279017998,1.1798274950495538,111.80318196614583,115.68439929240238,0
/training-b/b0365.wav,-446.14612,107.433174,80.36112,48.19621,22.57953,10.119084,10.241814,16.629187,21.528809,20.339294,13.557323,5.395917,0.4974602,0.884539,4.992276,9.1854315,10.397152,8.009098,3.8952165,0.81824887,18.597599,21.840696,13.052002,7.5025916,9.014342,9.859226,7.313146,4.118921,3.7748911,3.9075038,3.4260142,3.91754,4.2935324,3.6232529,2.8602588,2.7598243,2.452389,2.082823,2.4688823,2.708782,40.869124006224546,25.30782244708276,2.7168526154857338,61.259969075520836,56.38547802782939,0
/training-b/b0367.wav,-451.8807,73.81304,63.08029,49.56723,36.750416,27.091715,21.625109,19.611223,19.240938,18.723011,16.998545,14.100787,10.90736,8.429662,7.244159,7.258846,7.8455925,8.262936,8.0397215,7.149381,18.09457,20.48569,12.120077,6.657264,5.9907684,7.6745667,7.422005,5.539352,3.885273,3.5710063,3.4150076,2.9306529,2.607932,2.5948937,2.4736636,2.2491317,2.2178907,2.3446622,2.5016649,2.748292,29.15316042543142,20.037828193992297,6.321735508303979,43.265787760416664,33.20046407970162,0
/training-b/b0369.wav,-508.02292,35.509426,32.47873,28.513496,24.725986,21.915356,20.29414,19.518114,18.965357,18.09006,16.664385,14.811171,12.857432,11.126497,9.791421,8.847636,8.18064,7.6582737,7.18689,6.716312,17.491201,22.11485,15.507705,8.351648,5.6565,6.443786,5.830083,4.3833156,3.7424486,3.372971,2.7297611,2.7432256,3.1655867,3.0797608,2.6317027,2.319557,2.158179,2.1400342,2.3360126,2.398547,36.442739602372605,19.922554598959415,2.3470881809012787,47.452799479166664,32.38400132824854,0
/training-b/b0384.wav,-437.839,60.11119,54.571957,46.792015,38.386845,30.758858,24.717173,20.389572,17.407547,15.224213,13.393168,11.697442,10.121522,8.74138,7.6254497,6.798102,6.2559657,5.9915533,5.9872823,6.181533,12.742893,16.547884,12.743192,8.297395,5.652312,5.8241844,6.494907,6.544326,6.1372128,5.5221095,4.8283095,4.1839213,3.6833305,3.3278236,3.0886667,2.9416254,2.8395498,2.7031708,2.4740553,2.2820525,31.180985942862684,18.683399708919357,5.4273600163018285,47.4029541015625,33.47439062825066,0
/training-b/b0385.wav,-432.43866,76.18501,62.25869,44.729557,29.143806,19.227,15.727513,16.715256,18.963207,19.693237,17.819176,14.085641,10.196126,7.6279545,6.8667974,7.36969,8.1038685,8.245527,7.6025996,6.5521626,17.07639,20.960241,13.7688675,7.9679823,7.769884,8.866377,7.913461,5.7376084,4.1661625,3.5380971,3.2110023,3.2192461,3.2147317,2.8073967,2.3361745,2.2830236,2.3805876,2.4894438,2.7199764,2.779322,33.746954619941654,23.630215349082558,4.342766123942998,45.957438151041664,44.30970911305578,0
/training-b/b0390.wav,-427.835,91.47368,69.83001,43.35193,21.335146,9.653462,8.676402,14.1371765,20.091606,22.165182,19.376192,13.795089,8.599744,5.942747,5.9341726,7.117065,7.802351,7.221796,5.796173,4.530429,32.85691,39.720978,23.024273,7.990265,14.772607,18.85665,14.915092,7.892312,5.001117,4.798498,3.2996233,4.992027,6.943522,6.5019755,4.72679,3.573205,3.1055176,3.2666109,4.2281113,4.486389,63.562876858107046,68.27546840814217,2.2714864680543134,120.17720540364583,183.33007234042444,0
/training-b/b0395.wav,-490.7125,100.74669,79.44632,53.298065,31.032711,18.09567,14.960291,17.793264,21.054583,20.669884,15.885604,8.925401,3.1052182,0.72155267,1.8679878,4.738181,7.028146,7.3702183,5.9141326,3.8833873,21.140987,26.266994,18.346678,10.433145,6.277485,7.3004355,7.7055492,6.5684896,5.2716374,4.6367955,4.417476,4.4494505,4.600952,4.4874873,4.043881,3.4680066,2.9932187,2.7580795,2.6179376,2.3562994,40.7887156618508,26.72786154864109,2.0132182513865984,74.26961263020833,61.08001399958233,0
/training-b/b0397.wav,-413.82812,138.42622,100.797424,55.11596,17.61027,-1.7173648,-2.5556073,7.3687243,17.63189,20.97502,16.385246,8.037591,1.4818641,-0.10982989,2.5781279,6.255293,7.739977,6.1139636,2.9422195,0.7214145,21.46982,25.544569,14.442357,6.7570996,10.900665,12.353285,8.8479595,4.691764,4.2040854,3.7125905,3.2537518,4.785167,5.151042,3.641263,2.7412755,3.4053943,3.0563483,2.3617015,2.9983478,3.285698,53.898204947812985,39.55914884350263,2.347597408595401,95.05513509114583,116.60289241370295,0
/training-b/b0408.wav,-525.36725,90.640434,70.43464,45.577362,24.650585,13.122687,11.39958,15.597658,20.273777,21.442675,18.279585,12.801929,8.027164,5.922222,6.4071383,7.8374276,8.391697,7.3130436,5.225916,3.4720356,11.344061,13.900771,9.273243,6.366839,6.414069,6.029201,4.587723,3.8653843,4.168021,3.798342,3.038404,3.1850367,3.4621804,3.0952783,2.7226143,2.790518,2.7278795,2.4951062,2.542028,2.6624734,42.47303205765979,21.31381370737484,4.241354552005039,57.770792643229164,40.69651488348527,0
/training-b/b0409.wav,-466.65118,89.77609,73.64827,52.610477,32.649605,18.22959,10.96328,9.656887,11.443998,13.368537,13.66239,12.159304,9.802259,7.7277994,6.5515237,6.190246,6.1505065,5.97799,5.5552073,5.08968,13.955348,17.258928,11.826693,7.7654924,7.295458,7.5508094,6.5316944,4.858325,3.9744334,3.7430973,3.47915,3.4717774,3.6311176,3.4857187,3.077675,2.7629359,2.6173513,2.5176265,2.5025558,2.5001144,38.57463518198313,26.19442782991089,4.2795830206869585,57.820638020833336,54.01399306298727,0
/training-b/b0413.wav,-421.2275,75.550064,61.412613,43.65203,28.071823,18.58639,15.795961,17.321829,19.538029,19.629782,16.856236,12.469792,8.558973,6.6440067,6.867843,8.149167,9.04118,8.661162,7.1157002,5.24724,18.548641,22.85113,14.448137,6.783835,8.746148,11.27467,9.930904,6.5098667,3.914888,3.0682774,2.6748202,3.1048114,3.6779203,3.3928235,2.664834,2.3966653,2.373666,2.4100003,2.809635,3.0480537,36.16475751788727,20.011370729269938,1.9748360235956164,49.346923828125,40.80446245853391,0
/training-b/b0418.wav,-424.0695,69.59707,58.613274,44.72084,31.98621,23.036568,18.460861,17.068533,16.807919,15.978095,14.014586,11.411266,9.065774,7.6149235,7.104477,7.0891914,7.03946,6.7193966,6.2539153,5.910836,25.997461,31.539974,19.391108,8.880665,10.514479,13.35478,11.7385025,8.209751,5.845064,4.5917335,4.309126,5.515074,6.077795,5.016675,3.430169,2.8558927,2.608819,2.439105,3.15617,3.7329798,47.16753740729164,43.21156873227398,2.4774528355175507,80.450439453125,95.27364685454755,0
/training-b/b0422.wav,-418.994,101.71558,77.96861,49.923836,27.30013,15.601753,14.368376,18.244492,20.883106,18.700314,12.317851,5.409693,1.7522967,2.6418705,6.364159,9.661332,10.052613,7.365371,3.52459,1.0069954,20.05715,22.90543,13.690957,7.425838,8.027631,9.240212,7.352383,4.3882804,3.4035957,3.520384,3.577158,4.0669374,4.1705875,3.4840946,2.9151573,2.9675195,2.918276,2.8484664,3.0940647,3.1554823,34.587224672033415,22.40831599796408,3.141279250317324,48.848470052083336,46.84871554775635,0
/training-b/b0427.wav,-480.3777,78.44659,67.218994,52.733055,38.953,28.613585,22.62456,20.15483,19.331718,18.343287,16.284664,13.27983,10.054975,7.380273,5.6567035,4.81691,4.547919,4.594018,4.880785,5.430369,17.748915,21.262245,12.978775,6.3013453,6.6959095,8.853397,8.525511,6.6391506,5.0694003,4.329558,3.7128296,3.1970673,3.2383018,3.7836142,4.592565,5.265943,5.3333187,4.744941,4.0601106,4.1908727,34.159440766735486,20.601636940603584,4.4762978863557565,52.337646484375,38.0221899543924,0
/training-b/b0428.wav,-433.31677,66.44175,58.045406,47.26294,36.950623,29.0657,24.357784,22.3099,21.512587,20.495823,18.43892,15.367501,11.955492,9.096856,7.401373,6.9066324,7.158526,7.5132656,7.4618144,6.8451953,16.47574,19.806414,13.047585,7.828959,5.5621886,6.0054507,6.049335,5.0378222,4.094955,3.9703643,3.924186,3.4208848,2.8868132,2.7075472,2.6575089,2.5128255,2.398475,2.4413507,2.4947047,2.442891,28.530797675430872,15.62860503670424,5.110249700091944,42.418416341145836,24.077278094223125,0
/training-b/b0436.wav,-419.9259,71.63214,63.122574,51.365433,39.055763,28.513977,21.02136,16.642605,14.527551,13.479248,12.500732,11.103557,9.315813,7.4744024,5.9569497,4.988613,4.5820074,4.5885706,4.7968783,5.01719,16.753546,21.70046,16.616169,10.835725,7.453549,7.1636176,7.156514,6.551286,6.1220207,6.189168,6.2175794,5.8295636,5.160281,4.5615788,4.1874647,3.88953,3.515305,3.0961947,2.7751825,2.639575,39.757378752348544,22.060958159950204,1.7830667975208752,66.14481608072917,53.905488658065124,0
/training-b/b0437.wav,-456.0528,72.04896,63.20487,51.370335,39.562447,30.06792,23.765114,20.17528,18.075686,16.274988,14.158916,11.800786,9.679078,8.235954,7.5596323,7.3589315,7.1940556,6.7695074,6.0852394,5.369965,16.174332,20.184923,13.501685,6.6414003,5.754342,7.785365,7.758433,6.1346292,4.4397635,3.4628503,2.9209342,2.8559456,3.0930722,2.9732327,2.4741633,2.1817875,2.2587547,2.2941782,2.2349641,2.2593114,36.17648873931063,18.716416215365307,2.218742174421031,56.773885091145836,30.565866726930228,0
